"","V1","V2","V3","V4"
"X[[i]]","[家教] 新竹市清交大 成人英文會話、正確發音[篩選中 勿來信 謝謝！]","Mon Dec  5 11:31:53 2016","<meta name=""description"" content=""正在篩選中, 謝謝各位來信的老師！&#10;1.對象: 24歲 男 理工科碩士生 ←(年齡、性別缺一不可)&#10;2.地點: 交大浩然或是清大的圖書館咖啡廳(或附近可教學地方) ←(請注意自身安全、財物等。)&#10;3.科目：主要是英文會話以及正確發音&#10;4.上課時間：一三四其中一天晚上時段、一週一次&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480908716.A.FA1.html"
"X[[i]]","[上台] 國小安親輔導老師(33000以上)","Mon Dec  5 14:19:15 2016","<meta name=""description"" content=""【公司名稱】&#10;       奇異乙鴨短期文理補習班 (99496073)&#10;【工作職缺】&#10;        國小安親班老師&#10;【工作內容】&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480918757.A.953.html"
"X[[i]]","[家教] 台北市中山內湖美麗華 日文(日語)","Mon Dec  5 15:15:52 2016","<meta name=""description"" content=""1.對象: 男 1980年&#10;2.地點: 台北市 大直美麗華一帶咖啡廳&#10;3.科目：日文&#10;4.上課時間：WeekDay 12:00~13:00&#10;5.時薪：可議&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480922160.A.AC0.html"
"X[[i]]","[解題] 台北市線上 社會心理學","Mon Dec  5 15:29:56 2016","<meta name=""description"" content=""1.對象: 21，男&#10;2.地點: 線上&#10;3.科目：利用社會心理學理論評論廣告&#10;4.上課時間：&#10;5.時薪：兩項理論報告，完成後共1000&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480922999.A.4C0.html"
"X[[i]]","[上台] 台中市西區 國中小數學一對一、二教學","Mon Dec  5 15:42:57 2016","<meta name=""description"" content=""1.對象:小五數學(一對一或一對二)、國中數學一對一 一對二&#10;2.地點:台中市西區五權八街135號(杏華文理補習班大勇校)&#10;3.科目：一對一數學、一對二數學&#10;4.上課時間：&#10;  時段一：一、四（PM 6:00-7:30、7:40-9:10）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480923779.A.505.html"
"X[[i]]","[上台] 台中西屯 日文教學","Mon Dec  5 18:48:06 2016","<meta name=""description"" content=""原PO只是代PO, 請直接寄信至連絡信箱，謝謝&#10;1.對象:一般上班族，約20~40不等，男女皆有人數約5~10位 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:台中市西屯區 (詳細地點待入選後告知.) ←(請注意自身安全、財物等。)&#10;3.科目：日文教學&#10;4.補習班名稱: 全國文教事業有限公司附設新竹市私立全國英日韓語言短期補習班&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480934889.A.01E.html"
"X[[i]]","[家教] 台北市信義區  日文","Mon Dec  5 21:22:34 2016","<meta name=""description"" content=""1.對象: 男 1989年&#10;2.地點: 台北市 信義區咖啡廳&#10;3.科目：日文&#10;4.上課時間：週間下班後  一週約1~1.5小時&#10;5.時薪：可議&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480944156.A.ED9.html"
"X[[i]]","https://www.ptt.cc/bbs/HomeTeach/M.1480946454.A.D04.html","https://www.ptt.cc/bbs/HomeTeach/M.1480946454.A.D04.html","https://www.ptt.cc/bbs/HomeTeach/M.1480946454.A.D04.html","https://www.ptt.cc/bbs/HomeTeach/M.1480946454.A.D04.html"
"X[[i]]","[家教] 台中市區 ETABS 土木建築結構 程式操作","Mon Dec  5 23:37:44 2016","<meta name=""description"" content=""1.對象: 25男&#10;2.地點: 各速食店咖啡廳 or 學生家中 均可&#10;3.科目：ETABS / SAP&#10;4.上課時間：全天時段任選 雙方方便為主&#10;5.時薪：500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480952266.A.057.html"
"X[[i]]","[交換] 台北/UI或平面設計換英文口說","Tue Dec  6 00:23:46 2016","<meta name=""description"" content=""1.對象：32y, 女生&#10;2.地點：永春捷運站、附近捷運站的咖啡廳或安靜方便的地點&#10;3.科目：英文口說&#10;4.上課時間：週末（時間彈性，可協調）&#10;5.自己的才藝: 5-6年 UI app 設計經驗，待科技和軟體業，包含IOS 、android 設計。&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480955028.A.BD7.html"
"X[[i]]","[家教] 高雄市前金區 電貝斯(bass)","Tue Dec  6 10:09:58 2016","<meta name=""description"" content=""1.對象：上班族，學過木吉他，樂理ok，但沒碰過電bass&#10;2.地點：我住的地方，高雄市前金區國賓飯店附近&#10;3.科目：電bass&#10;4.上課時間：週一到週五晚間或週末&#10;(不過我因為工作關係有可能只是短期待在高雄)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480990201.A.041.html"
"X[[i]]","[家教]  台南泰語家教","Tue Dec  6 10:20:11 2016","<meta name=""description"" content=""1.對象: 22歲女&#10;2.地點: 台南市北區善化永康&#10;3.科目：泰語&#10;4.上課時間:可在討論&#10;5.時薪:400-500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480990814.A.D95.html"
"X[[i]]","[交換]台北 新北 室內設計換手繪 透視或上彩","Tue Dec  6 11:13:27 2016","<meta name=""description"" content=""1.對象:     男 30&#10;2.地點：    台北或新北 台北橋附近 或士林.三蘆 其他區可再討論&#10;3.科目：    手繪 透視為主&#10;4.上課時間：時間可再討論&#10;5.自己的才藝:本身是室內設計師 但繪圖都使用電腦為主 CAD 或是SKETCH UP&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1480994010.A.58E.html"
"X[[i]]","[上台] 台北市士林區天母誠徵自然科跑堂老師","Tue Dec  6 12:57:07 2016","<meta name=""description"" content=""1.對象:國中生&#10;2.地點:台北市士林區天母西路3號一樓&#10;3.科目：七年級生物   九年級地科&#10;4.補習班名稱:小荳荳文教機構 証號3770&#10;5.上課時間：七年級生物星期三晚上6:00~8:00  寒暑假需調整為白天下午上課&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481000229.A.FD7.html"
"X[[i]]","[家教] 健身家教","Tue Dec  6 18:22:29 2016","<meta name=""description"" content=""1.對象: 21 男  BMI25.8  體質27.9%&#10;2.地點: 土城 板橋 中正區 中和區&#10;             (一起討論雙方都方便的地點)&#10;3.科目： 健身瘦身 器材使用&#10;4.上課時間：你時間方便都好商量&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481019751.A.EC8.html"
"X[[i]]","[家教] 彰化市 國小英文","Tue Dec  6 18:50:48 2016","<meta name=""description"" content=""1.對象: 國小五年級女學生&#10;2.地點: 彰化市彰南路&#10;3.科目：英文&#10;4.上課時間：一到五18:00~20:00(一週一次或兩次)&#10;5.時薪：300元/小時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481021451.A.42C.html"
"X[[i]]","[家教] LATEX 教學","Tue Dec  6 18:52:39 2016","<meta name=""description"" content=""1.對象: 上班族&#10;2.地點: LINE/SKYPE&#10;3.科目：LATEX排版教學&#10;4.上課時間：今明兩天&#10;5.時薪：800&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481021562.A.7A0.html"
"X[[i]]","[上台] 高職國文","Tue Dec  6 20:05:43 2016","<meta name=""description"" content=""1.對象:高職生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:北市永春站 ←(請注意自身安全、財物等。)&#10;3.科目：高職國文&#10;4.補習班名稱:補習班證字7276  ←(請主動附上立案證明)&#10;5.上課時間：週二晚上18:30~20:30&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481025946.A.D36.html"
"X[[i]]","[家教] 新北市 樹林高二數學物理","Tue Dec  6 20:27:00 2016","<meta name=""description"" content=""1.對象: 高二 女生（二類）&#10;2.地點: 新北市樹林區保安路二段，離公車捷運站較遠，建議有交通工具&#10;3.科目：高二 數學 物理&#10;4.上課時間：星期日，數學物理一起上，一次三小時，時段可討論。&#10;5.時薪：500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481027223.A.909.html"
"X[[i]]","[上台] 信義區補習班徵國小英文老師","Tue Dec  6 21:06:57 2016","<meta name=""description"" content=""對象:國小學生&#10;地點：台北市信義區松平路30巷6弄1號&#10;科目：兒童美語&#10;補習班名稱: 心僑文理補習班 (北市補習班證字第3733號)&#10;上課時間：星期三 6:00~7:30&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481029620.A.8FB.html"
"X[[i]]","[家教] 烏克麗麗成人家教","Tue Dec  6 22:40:48 2016","<meta name=""description"" content=""1.對象: 成人&#10;2.地點: 台北市適合的場所&#10;3.科目：烏克麗麗&#10;4.上課時間：這星期日下午&#10;5.時薪：400-500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481035251.A.BF3.html"
"X[[i]]","[家教] 教勁歌熱舞老師","Tue Dec  6 23:26:55 2016","<meta name=""description"" content=""1.對象: 30歲，女生(年齡、性別缺一不可)&#10;2.地點: 台北舞蹈教室、其他可跳舞的場所(請注意自身安全、財物等。)&#10;3.科目：舞蹈&#10;4.上課時間：彼此可以協議，平日晚上或假日&#10;5.時薪：600～800/hr，可再議(不能打&quot;面議、詳談、可議、自行開價等；若限制禁言14&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481038018.A.1B8.html"
"X[[i]]","[家教] 台中大里區 高中職數學","Tue Dec  6 23:45:49 2016","<meta name=""description"" content=""1.對象: 高中一年級弟弟，高二職科妹妹←(年齡、性別缺一不可)&#10;2.地點: 台中大里區←(請注意自身安全、財物等。)&#10;3.科目：高中職數學&#10;4.上課時間：&#10;高中星期1~5任一天晚上&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481039151.A.7A5.html"
"X[[i]]","[家教] 台北市 東門 高三歷史","Tue Dec  6 23:45:54 2016","<meta name=""description"" content=""1.對象: 高三 男生&#10;2.地點: 台北市東門捷運站附近&#10;3.科目：高三歷史&#10;4.上課時間：周二/三/五晚上 每週1～2次，每次2～2.5小時（視情況而定）&#10;5.時薪：$600～$900&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481039157.A.5E2.html"
"X[[i]]","Re: [家教] 台中西屯 高中英文","Wed Dec  7 00:53:24 2016","<meta name=""description"" content=""三年英文家教經驗（育順國際）&#10;Line:er86079 請加&#10;--&#10;※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.136.228&#10;※ 文章網址: https://www.ptt.cc/bbs/HomeTeach/M.1481043206.A.D6C.html&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481043206.A.D6C.html"
"X[[i]]","[家教] 台北大安 國中數學","Wed Dec  7 12:18:21 2016","<meta name=""description"" content=""1.對象: 國二男&#10;2.地點: 捷運科技大樓站附近&#10;3.科目：數學&#10;4.上課時間：ㄧ週1~2次 一次2小時&#10;5.時薪：400元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481084303.A.A5F.html"
"X[[i]]","[家教] 新竹市 成人作文","Wed Dec  7 14:20:21 2016","<meta name=""description"" content=""1.對象: 26 女性&#10;2.地點: 新竹市&#10;3.科目：作文&#10;4.上課時間：週一至週五可協調&#10;5.時薪：350/時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481091623.A.6CB.html"
"X[[i]]","[家教] 台北大安 高中物理化學","Wed Dec  7 14:45:14 2016","<meta name=""description"" content=""1.對象: 16 私中高一 自然組 男生 ←(年齡、性別缺一不可)&#10;2.地點: 台北市大安區 ←(請注意自身安全、財物等。)&#10;3.科目：高中物理 &amp; 化學&#10;4.上課時間：限平日晚上七點後&#10;5.時薪：600~800元/hr ←(不能打&quot;面議、詳談、可議、自行開價等；若限制禁言14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481093116.A.FA3.html"
"X[[i]]","[交換] 程式或吉他 換英日文口語","Wed Dec  7 15:01:17 2016","<meta name=""description"" content=""1.對象:←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;不拘&#10;2.地點： ←(請注意自身安全、財物等。)&#10;大台北地區皆可&#10;3.科目：&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481094080.A.675.html"
"X[[i]]","[家教] 新北市泰山 兒童美語","Wed Dec  7 15:53:20 2016","<meta name=""description"" content=""1.對象: 六歲雙胞胎 (一男一女)&#10;2.地點: 新北市泰山區十八甲 (近新五泰運動中心，泰山捷運站)&#10;3.科目：兒童美語&#10;4.上課時間：星期六下午1:30~2:30 (正式從一月份開始)&#10;5.時薪：700元/時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481097202.A.230.html"
"X[[i]]","[家教] 新北新店高一國二英文","Wed Dec  7 18:30:26 2016","<meta name=""description"" content=""1.      對象：私立高中高一男生&amp;國二女生&#10;2.      地點：新北市新店區溪園路&#10;3.      科目：英文&#10;4.      上課時間：兩位學生一週各一次，一次2小時&#10;5.      時薪：450-550/1小時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481106628.A.190.html"
"X[[i]]","[交換] 數理交換日文","Wed Dec  7 19:50:15 2016","<meta name=""description"" content=""1.對象:29y 男&#10;2.地點：永春捷運站附近&#10;3.科目：日文、鋼琴、吉他擇一&#10;4.上課時間：六日&#10;5.自己的才藝: 微積分、工程數學、電路學、電子學、電磁學、倒立&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481111418.A.318.html"
"X[[i]]","[家教] Skype 成人英語","Wed Dec  7 23:24:54 2016","<meta name=""description"" content=""1.對象: 30歲，男&#10;2.地點: 在海外出差，故以skype或維信(wechat)教學&#10;3.科目：成人英文 會話&#10;4.上課時間：1週1~2次，每次一小時(21:00~22:00)&#10;5.時薪：400/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481124297.A.DA5.html"
"X[[i]]","[交換] 美甲/美睫 交換日文","Thu Dec  8 01:14:22 2016","<meta name=""description"" content=""1.對象:30/女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點： 南港/東湖/忠孝復興 的咖啡廳←(請注意自身安全、財物等。)&#10;3.科目：日文&#10;4.上課時間：平日白天 中午12:00-1:30 一週ㄧ次&#10;5.自己的才藝:本身是美甲師/美睫師&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481130864.A.2AF.html"
"X[[i]]","[家教] 台北烹飪","Thu Dec  8 11:31:06 2016","<meta name=""description"" content=""1.對象: 21歲/男/大學生&#10;2.地點: 臺北，任何有廚房的地方（靠近大安永和佳）&#10;3.科目：烹飪&#10;4.上課時間：週末午晚餐&#10;5.時薪：150-250一餐（我不知道該怎麼開價格&gt;&lt;，若太低可議）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481167868.A.5B3.html"
"X[[i]]","[家教] 台中市 高三電子科","Thu Dec  8 13:08:30 2016","<meta name=""description"" content=""1.對象: 高三即將參加統測男生&#10;2.地點: 自由路一段(居仁國中旁)&#10;3.科目：電子學、基本電學&#10;4.上課時間：與家長討論&#10;5.時薪：600-700/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481173715.A.6DF.html"
"X[[i]]","[家教]  高雄左營區全科國中特教三年級女","Thu Dec  8 16:30:29 2016","<meta name=""description"" content=""1.對象: 左營國中三年級特教班&#10;2.地點: 左營區（近生態園區站）&#10;3.科目：全科&#10;4.上課時間：週三 週四 8:00-9:00 pm&#10;5.時薪：400-500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481185831.A.B8C.html"
"X[[i]]","[家教] 新竹竹東二重埔高中生陪讀","Thu Dec  8 19:36:46 2016","<meta name=""description"" content=""考慮中 暫停來信&#10;1.對象: 內思高工高二男生&#10;2.地點: 竹東二重埔（離清交騎車約15-20分鐘）&#10;3.科目：高中數學英文陪讀&#10;4.上課時間：一週兩天/一次2hrs&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481197009.A.095.html"
"X[[i]]","[家教] 新竹竹東 高工數物化","Thu Dec  8 22:04:26 2016","<meta name=""description"" content=""1.對象: 新竹高工 一年級 男←(年齡、性別缺一不可)&#10;2.地點: 竹東火車站旁←(請注意自身安全、財物等。)&#10;3.科目： 高工一年級 數物化&#10;4.上課時間：一周一次 一次2小時&#10;5.時薪：500~600←(不能打&quot;面議、詳談、可議、自行開價等；若限制禁言14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481205868.A.453.html"
"X[[i]]","[家教] 永和游泳","Thu Dec  8 22:20:08 2016","<meta name=""description"" content=""1.對象: 26男 ←(年齡、性別缺一不可)&#10;2.地點: 永和地區運動中心←(請注意自身安全、財物等。)&#10;3.科目：游泳&#10;4.上課時間：平日早上或假日協調&#10;5.時薪：500←(不能打&quot;面議、詳談、可議、自行開價等；若限制禁言14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481206810.A.390.html"
"X[[i]]","[家教] 英文口說","Thu Dec  8 23:04:29 2016","<meta name=""description"" content=""1.對象: 26男←(年齡、性別缺一不可)&#10;2.地點: 台中大里或市區公共場合或skype←(請注意自身安全、財物等。)&#10;3.科目：英文口說&#10;4.上課時間：一星期1.5小時，時間可討論&#10;5.時薪：400←(不能打&quot;面議、詳談、可議、自行開價等；若限制禁言14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1481209471.A.8C3.html"
